assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
2,23,20,Marc Denis,0,51,2.54265,Denis,8,,6,8462055,2,0.91747,567,19992000,L,618,3,COL,3,72208,9
1,33,30,Tomas Vokoun,0,87,2.77819,Vokoun,20,,8,8460712,1,0.90418,821,19992000,R,908,1,NSH,1,112735,9
0,52,44,Dan Cloutier,0,145,3.49061,Cloutier,30,,29,8460516,0,0.88473,1113,19992000,L,1258,0,TBL,3,149544,9
0,25,23,Tom Barrasso,0,68,3.1679,Barrasso,11,,6,8445275,0,0.88028,500,19992000,R,568,1,"PIT,OTT",2,77275,8
1,22,20,Kirk McLean,0,58,2.88636,McLean,8,,2,8449474,1,0.89605,500,19992000,L,558,0,NYR,4,72340,7
0,24,21,Steve Passmore,0,63,2.72262,Passmore,12,,9,8459132,0,0.90366,591,19992000,L,654,1,CHI,3,83302,7
1,24,22,John Grahame,0,55,2.45505,Grahame,10,,8,8460715,1,0.90968,554,19992000,L,609,2,BOS,5,80650,7
0,24,20,Roberto Luongo,0,70,3.2498,Luongo,14,,0,8466141,0,0.9041,660,19992000,L,730,1,NYI,1,77543,7
0,20,14,Dominic Roussel,0,52,3.15789,Roussel,5,,6,8457866,0,0.88314,393,19992000,L,445,1,ANA,3,59280,6
0,20,12,Peter Skudra,0,48,3.12274,Skudra,7,,0,8464715,0,0.87165,326,19992000,L,374,1,PIT,3,55336,5
0,23,20,Grant Fuhr,0,77,3.83444,Fuhr,13,,2,8446991,0,0.85634,459,19992000,R,536,0,CGY,2,72292,5
0,28,28,Damian Rhodes,0,101,3.88125,Rhodes,19,,2,8457791,0,0.87422,702,19992000,L,803,1,ATL,3,93681,5
0,4,4,Manny Legace,0,11,2.75459,Legace,0,,0,8459308,0,0.90598,106,19992000,L,117,0,DET,0,14376,4
1,12,10,Zac Bierk,0,31,3.65637,Bierk,4,,0,8462247,1,0.89935,277,19992000,L,308,0,TBL,1,30522,4
0,16,14,Bill Ranford,0,47,3.59022,Ranford,6,,2,8450651,0,0.88452,360,19992000,L,407,0,EDM,3,47128,4
0,27,20,Robbie Tallas,0,72,3.17006,Tallas,13,,6,8459306,0,0.88535,556,19992000,L,628,0,BOS,4,81765,4
0,32,27,Norm Maracle,0,94,3.48535,Maracle,19,,0,8459549,0,0.88967,758,19992000,L,852,1,ATL,2,97092,4
0,9,6,Eric Fichaud,0,24,2.93897,Fichaud,5,,2,8460506,0,0.88349,182,19992000,L,206,1,CAR,1,29398,3
0,13,10,Craig Billington,0,28,2.74801,Billington,6,,0,8445470,0,0.90967,282,19992000,L,310,2,WSH,1,36681,3
0,15,13,Scott Langkow,0,55,4.31306,Langkow,11,,0,8459453,0,0.86075,340,19992000,L,395,0,ATL,0,45907,3
0,6,4,Corey Schwab,0,16,3.57475,Schwab,1,,2,8457969,0,0.86086,99,19992000,L,115,0,VAN,1,16113,2
0,6,2,Steve Valiquette,0,6,1.86705,Valiquette,0,,0,8465161,0,0.94871,111,19992000,L,117,0,NYI,0,11569,2
0,8,6,Robert Esche,0,23,3.37959,Esche,5,,4,8465093,0,0.89302,192,19992000,L,215,0,PHX,0,24500,2
0,11,5,Evgeni Nabokov,0,15,2.17373,Nabokov,2,,0,8460705,0,0.90963,151,19992000,L,166,1,SJS,1,24842,2
0,12,10,Chris Terreri,0,37,3.42135,Terreri,9,,2,8451860,0,0.87625,262,19992000,L,299,0,NJD,0,38932,2
0,14,9,Rich Parent,0,43,3.69724,Parent,7,,2,8465962,0,0.87818,310,19992000,L,353,0,TBL,1,41869,2
0,16,13,Scott Fankhouser,0,49,3.19617,Fankhouser,11,,4,8460761,0,0.89135,402,19992000,L,451,0,ATL,2,55191,2
0,24,10,Kevin Hodson,0,47,3.66789,Hodson,7,,2,8459357,0,0.85626,280,19992000,L,327,0,TBL,4,46130,2
0,1,1,Richard Shulmistra,0,1,1.0,Shulmistra,0,,0,8458932,0,0.95238,20,19992000,L,21,0,FLA,0,3600,1
0,1,1,Mike Minard,0,3,3.0,Minard,0,,0,8462110,0,0.91666,33,19992000,L,36,0,EDM,0,3600,1
0,1,1,Jani Hurme,0,2,2.0,Hurme,0,,0,8466192,0,0.89473,17,19992000,L,19,0,OTT,0,3600,1
0,2,1,Marc Lamothe,0,10,5.16425,Lamothe,1,,0,8459028,0,0.8,40,19992000,L,50,0,CHI,0,6971,1
0,3,2,Rick Tabaracci,0,6,3.01297,Tabaracci,1,,0,8451834,0,0.88,44,19992000,L,50,0,"ATL,COL",0,7169,1
0,5,5,Daren Puppa,0,19,4.57861,Puppa,2,,2,8450627,0,0.85271,110,19992000,R,129,0,TBL,0,14939,1
0,5,1,Marcel Cousineau,0,6,2.10978,Cousineau,1,,0,8458576,0,0.90625,58,19992000,L,64,0,LAK,0,10238,1
0,5,4,Dieter Kochan,0,17,4.28451,Kochan,4,,0,8459523,0,0.84684,94,19992000,L,111,0,TBL,0,14284,1
0,7,4,Jean-Sebastien Giguere,0,15,2.72493,Giguere,3,,2,8462044,0,0.91428,160,19992000,L,175,0,CGY,1,19817,1
0,14,8,Dwayne Roloson,0,32,2.83534,Roloson,7,,0,8460806,0,0.88447,245,19992000,L,277,0,BUF,3,40630,1
0,1,0,Mike Fountain,0,1,3.87096,Fountain,0,,0,8458981,0,0.83333,5,19992000,L,6,0,OTT,0,930,0
0,1,1,Jean-Francois Labbe,0,3,3.0,Labbe,1,,0,8459239,0,0.86363,19,19992000,L,22,0,NYR,0,3600,0
0,2,1,Milan Hnilicka,0,5,3.48364,Hnilicka,1,,0,8458584,0,0.88636,39,19992000,L,44,0,NYR,0,5167,0
0,2,0,Alfie Michaud,0,5,4.3238,Michaud,1,,0,8467866,0,0.81481,22,19992000,L,27,0,VAN,0,4163,0
0,3,1,Mark Fitzpatrick,0,8,4.48249,Fitzpatrick,2,,0,8446829,0,0.88235,60,19992000,L,68,0,CAR,0,6425,0
0,4,2,Wade Flaherty,0,7,2.31065,Flaherty,1,,0,8456264,0,0.91358,74,19992000,L,81,0,NYI,1,10906,0
