assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,43,37,Garth Snow,0,92,2.30946,Snow,17,,24,8458075,0,0.91785,1028,20022003,L,1120,1,NYI,5,143410,16
0,31,29,Ron Tugnutt,0,70,2.46903,Tugnutt,10,,0,8451837,0,0.89583,602,20022003,L,672,4,DAL,5,102064,15
0,36,34,Jeff Hackett,0,98,2.86249,Hackett,17,,2,8447449,0,0.91139,1008,20022003,L,1106,1,"MTL,BOS",2,123249,15
1,45,40,Brian Boucher,0,128,3.019,Boucher,20,,0,8462052,1,0.89421,1082,20022003,L,1210,0,PHX,8,152633,15
1,25,22,Manny Legace,0,51,2.17674,Legace,5,,2,8459308,1,0.92511,630,20022003,L,681,0,DET,4,84346,14
2,41,39,Johan Hedberg,0,126,3.13669,Hedberg,22,,18,8460704,2,0.89473,1071,20022003,L,1197,1,PIT,4,144611,14
0,51,49,Kevin Weekes,0,126,2.54934,Weekes,24,,2,8459463,0,0.91237,1312,20022003,L,1438,5,CAR,9,177928,14
0,18,16,Martin Prusek,0,37,2.37522,Prusek,2,,0,8468037,0,0.91084,378,20022003,R,415,0,OTT,1,56079,12
0,22,22,Sean Burke,0,44,2.11459,Burke,6,,4,8445769,0,0.93037,588,20022003,L,632,2,PHX,2,74908,12
0,30,23,Fred Brathwaite,0,74,2.74891,Brathwaite,9,,0,8459252,0,0.88272,557,20022003,L,631,2,STL,4,96911,12
0,30,25,Robert Esche,0,60,2.19724,Esche,9,,6,8465093,0,0.90726,587,20022003,L,647,2,PHI,3,98305,12
0,36,34,Steve Shields,0,97,2.75544,Shields,13,,8,8458615,0,0.89569,833,20022003,L,930,0,BOS,9,126731,12
1,39,33,Jamie Storr,0,86,2.54508,Storr,19,,8,8460497,1,0.90486,818,20022003,L,904,3,LAK,2,121646,12
1,23,20,Peter Skudra,0,54,2.7172,Skudra,5,,0,8464715,1,0.89655,468,20022003,L,522,1,VAN,6,71544,9
0,32,27,Dan Blackburn,0,93,3.16601,Blackburn,16,,2,8469463,0,0.88954,749,20022003,L,842,1,NYR,4,105748,8
1,22,17,Jussi Markkanen,0,51,2.59267,Markkanen,8,,2,8462255,1,0.90431,482,20022003,L,533,3,EDM,3,70815,7
0,22,19,David Aebischer,0,50,2.42892,Aebischer,12,,4,8466290,0,0.91568,543,20022003,L,593,1,COL,0,74107,7
0,24,23,Sebastien Caron,0,62,2.64182,Caron,14,,6,8467959,0,0.91632,679,20022003,L,741,2,PIT,2,84487,7
0,34,31,Arturs Irbe,0,100,3.18474,Irbe,24,,4,8456692,0,0.87745,716,20022003,L,816,0,CAR,2,113039,7
0,15,15,Ryan Miller,0,40,2.63066,Miller,8,,0,8468011,0,0.90243,370,20022003,L,410,1,BUF,1,54739,6
0,19,19,Trevor Kidd,0,59,3.09702,Kidd,10,,0,8456830,0,0.89557,506,20022003,L,565,0,TOR,2,68582,6
1,21,20,Jean-Sebastien Aubin,0,59,3.12647,Aubin,13,,2,8462102,1,0.89983,530,20022003,R,589,1,PIT,0,67936,6
1,22,18,Martin Gerber,0,39,1.94481,Gerber,11,,0,8469675,1,0.92883,509,20022003,L,548,1,ANA,3,72192,6
0,8,7,Curtis Sanford,0,13,1.96399,Sanford,1,,0,8468166,0,0.91216,135,20022003,L,148,1,STL,0,23829,5
0,11,9,Corey Schwab,0,15,1.46659,Schwab,3,,0,8457969,0,0.93273,208,20022003,L,223,1,NJD,1,36820,5
0,13,12,Mike Richter,0,34,2.93814,Richter,6,,0,8450833,0,0.89665,295,20022003,L,329,0,NYR,1,41659,5
0,17,17,Byron Dafoe,0,65,4.35737,Dafoe,11,,0,8455994,0,0.86228,407,20022003,L,472,0,ATL,1,53702,5
0,17,12,Sebastien Charpentier,0,40,2.79405,Charpentier,7,,0,8462120,0,0.9061,386,20022003,L,426,0,WSH,1,51538,5
0,22,18,Miikka Kiprusoff,0,65,3.25252,Kiprusoff,14,,0,8462147,0,0.87895,472,20022003,L,537,1,SJS,0,71944,5
0,11,9,Vesa Toskala,0,21,2.34782,Toskala,3,,0,8462117,0,0.92682,266,20022003,L,287,1,SJS,1,32200,4
0,12,8,Cristobal Huet,0,21,2.32866,Huet,4,,0,8469658,0,0.91286,220,20022003,L,241,1,LAK,1,32465,4
0,16,15,Zac Bierk,0,32,2.17112,Bierk,9,,2,8462247,0,0.93205,439,20022003,L,471,1,PHX,1,53060,4
0,16,14,Mika Noronen,0,36,2.42329,Noronen,9,,0,8466156,0,0.9124,375,20022003,L,411,1,BUF,3,53481,4
0,21,17,Milan Hnilicka,0,65,3.55612,Hnilicka,13,,2,8458584,0,0.89256,540,20022003,L,605,0,ATL,1,65802,4
0,28,20,Jani Hurme,0,66,2.87783,Hurme,11,,2,8466192,0,0.90664,641,20022003,L,707,1,FLA,6,82562,4
0,4,3,Tim Thomas,0,11,3.00546,Thomas,1,,0,8460703,0,0.90677,107,20022003,L,118,0,BOS,0,13176,3
0,7,5,Alex Auld,0,10,1.5691,Auld,3,,0,8467913,0,0.93939,155,20022003,L,165,1,VAN,0,22943,3
0,8,8,Mathieu Garon,0,16,1.99301,Garon,5,,0,8464999,0,0.94007,251,20022003,R,267,2,MTL,0,28901,3
0,2,2,Reinhard Divis,0,1,0.72697,Divis,0,,0,8468741,0,0.97058,33,20022003,L,34,0,STL,0,4952,2
0,5,5,Andrew Raycroft,0,12,2.39826,Raycroft,3,,0,8467453,0,0.9178,134,20022003,L,146,0,BOS,0,18013,2
0,8,6,Michael Leighton,0,21,2.82173,Leighton,3,,0,8468038,0,0.91286,220,20022003,L,241,1,CHI,2,26792,2
0,10,9,Rick DiPietro,0,29,2.97274,DiPietro,5,,2,8468481,0,0.89377,244,20022003,R,273,0,NYI,2,35119,2
0,11,9,Steve Passmore,0,38,3.69779,Passmore,5,,4,8459132,0,0.86619,246,20022003,L,284,0,CHI,2,36995,2
0,11,5,Jean-Francois Labbe,0,27,3.59148,Labbe,4,,2,8459239,0,0.88412,206,20022003,L,233,0,CBJ,0,27064,2
0,22,17,Jamie McLennan,0,58,2.98742,McLennan,11,,14,8458562,0,0.89199,479,20022003,L,537,0,CGY,4,69893,2
0,1,0,Cody Rudkowsky,0,0,0.0,Rudkowsky,0,,0,8467830,0,1.0,10,20022003,L,10,0,STL,0,1803,1
0,2,2,Frederic Cassivi,0,11,5.36439,Cassivi,1,,0,8460696,0,0.81034,47,20022003,L,58,0,ATL,0,7382,1
0,3,1,Mikael Tellqvist,0,4,2.79448,Tellqvist,1,,0,8468550,0,0.89473,34,20022003,L,38,0,TOR,0,5153,1
0,3,1,Ray Emery,0,2,1.4162,Emery,0,,0,8469548,0,0.92307,24,20022003,L,26,0,OTT,0,5084,1
0,5,5,Craig Billington,0,17,4.69541,Billington,3,,0,8445470,0,0.82291,79,20022003,L,96,0,WSH,1,13034,1
0,6,6,Tom Barrasso,0,16,3.27496,Barrasso,4,,0,8445275,0,0.87878,116,20022003,R,132,1,STL,0,17588,1
0,6,5,Patrick Desrochers,0,18,3.62964,Desrochers,4,,0,8467340,0,0.88679,141,20022003,L,159,0,"PHX,CAR",0,17853,1
1,1,0,Wade Flaherty,0,4,4.69514,Flaherty,1,,0,8456264,1,0.85185,23,20022003,L,27,0,"FLA,NSH",0,3067,0
0,1,0,Tyler Moss,0,1,2.6726,Moss,0,,0,8459451,0,0.92857,13,20022003,R,14,0,VAN,0,1347,0
0,1,1,Dieter Kochan,0,5,5.0,Kochan,1,,0,8459523,0,0.82142,23,20022003,L,28,0,MIN,0,3600,0
0,1,0,Johan Holmqvist,0,2,3.07955,Holmqvist,1,,0,8466303,0,0.88888,16,20022003,L,18,0,NYR,0,2338,0
0,1,0,Brian Finley,0,3,3.85576,Finley,0,,0,8467879,0,0.76923,10,20022003,R,13,0,NSH,0,2801,0
0,1,0,Evgeny Konstantinov,0,1,3.0,Konstantinov,0,,2,8467940,0,0.83333,5,20022003,L,6,0,TBL,0,1200,0
0,2,1,Corey Hirsch,0,4,2.46406,Hirsch,1,,0,8458680,0,0.89743,35,20022003,L,39,0,DAL,0,5844,0
0,2,2,Jean-Marc Pelletier,0,6,3.03797,Pelletier,2,,0,8466165,0,0.875,42,20022003,L,48,0,"CAR,PHX",0,7110,0
0,3,1,Jan Lasak,0,5,3.31858,Lasak,1,,0,8467938,0,0.87179,34,20022003,L,39,0,NSH,0,5424,0
0,6,5,Craig Anderson,0,18,3.99654,Anderson,3,,0,8467950,0,0.856,107,20022003,L,125,0,CHI,2,16214,0
0,7,3,Kevin Hodson,0,12,2.54792,Hodson,3,,2,8459357,0,0.88118,89,20022003,L,101,0,TBL,1,16955,0
