assists,gamesPlayed,gamesStarted,goalieFullName,goals,goalsAgainst,goalsAgainstAverage,lastName,losses,otLosses,penaltyMinutes,playerId,points,savePct,saves,seasonId,shootsCatches,shotsAgainst,shutouts,teamAbbrevs,ties,timeOnIce,wins
0,18,18,Nikolai Khabibulin,0,55,3.02997,Khabibulin,9,2,4,8459140,0,0.90863,547,20092010,L,602,0,EDM,,65347,7
1,23,21,Chris Osgood,0,63,3.01908,Osgood,9,4,0,8458568,1,0.8877,498,20092010,L,561,1,DET,,75122,7
0,9,8,Justin Peters,0,23,2.82786,Peters,3,0,0,8471251,0,0.90456,218,20092010,L,241,0,CAR,,29280,6
1,12,10,Kari Lehtonen,0,31,2.80557,Lehtonen,4,0,0,8470140,1,0.91142,319,20092010,L,350,0,DAL,,39778,6
1,15,11,Peter Budaj,0,32,2.63875,Budaj,5,2,0,8469514,1,0.91709,354,20092010,L,386,1,COL,,43657,5
0,11,7,Erik Ersberg,0,22,2.39557,Ersberg,3,2,0,8473975,0,0.90598,212,20092010,L,234,0,LAK,,33061,4
0,16,13,Patrick Lalime,0,40,2.81096,Lalime,8,2,2,8459579,0,0.9074,392,20092010,L,432,0,BUF,,51228,4
0,19,16,Devan Dubnyk,0,64,3.57065,Dubnyk,10,2,0,8471227,0,0.88946,515,20092010,L,579,0,EDM,,64526,4
0,3,3,Mike Brodeur,0,3,1.00064,Brodeur,0,0,0,8470800,0,0.96551,84,20092010,L,87,1,OTT,,10793,3
1,3,3,Jonathan Bernier,0,4,1.29729,Bernier,0,0,0,8473541,1,0.95744,90,20092010,L,94,1,LAK,,11100,3
0,12,6,Yann Danis,0,16,2.05428,Danis,2,1,0,8471186,0,0.9227,191,20092010,L,207,0,NJD,,28039,3
0,2,1,Anton Khudobin,0,1,0.86393,Khudobin,0,0,0,8471418,0,0.97916,47,20092010,L,48,0,MIN,,4167,2
0,6,5,Steve Valiquette,0,19,3.73995,Valiquette,3,0,0,8465161,0,0.85156,109,20092010,L,128,1,NYR,,18289,2
1,8,7,Rick DiPietro,0,20,2.59815,DiPietro,5,0,2,8468481,1,0.90049,181,20092010,R,201,1,NYI,,27712,2
0,3,1,Wade Dubielewicz,0,5,2.98457,Dubielewicz,1,0,0,8470584,0,0.85294,29,20092010,L,34,0,MIN,,6031,1
1,5,4,Chad Johnson,0,11,2.35112,Johnson,2,1,0,8473434,1,0.91851,124,20092010,L,135,0,NYR,,16843,1
0,6,5,Joey MacDonald,0,17,3.19933,MacDonald,4,0,0,8469732,0,0.89171,140,20092010,L,157,0,TOR,,19129,1
0,1,1,Corey Crawford,0,3,3.03968,Crawford,1,0,0,8470645,0,0.91428,32,20092010,L,35,0,CHI,,3553,0
0,1,0,Matt Zaba,0,2,3.55907,Zaba,0,0,0,8470820,0,0.875,14,20092010,L,16,0,NYR,,2023,0
0,1,0,Jeremy Duchesne,0,1,3.58565,Duchesne,0,0,0,8471781,0,0.75,3,20092010,L,4,0,PHI,,1004,0
0,1,1,Jhonas Enroth,0,4,4.11663,Enroth,1,0,0,8473523,0,0.89189,33,20092010,L,37,0,BUF,,3498,0
0,1,1,John Curry,0,5,12.25323,Curry,1,0,0,8474202,0,0.64285,9,20092010,L,14,0,PIT,,1469,0
0,1,1,Matt Climie,0,5,5.0,Climie,1,0,0,8474488,0,0.86842,33,20092010,L,38,0,DAL,,3600,0
0,1,0,Alexander Pechurskiy,0,1,1.68934,Pechurskiy,0,0,0,8474708,0,0.92307,12,20092010,L,13,0,PIT,,2131,0
0,1,1,Johan Backlund,0,2,3.0,Backlund,1,0,0,8475080,0,0.91666,22,20092010,L,24,0,PHI,,2400,0
0,2,1,Cory Schneider,0,5,3.81194,Schneider,1,0,0,8471239,0,0.91525,54,20092010,L,59,0,VAN,,4722,0
0,2,0,Dustin Tokarski,0,3,4.05862,Tokarski,0,0,0,8474682,0,0.8125,13,20092010,L,16,0,TBL,,2661,0
0,2,0,Alexander Salak,0,6,5.40675,Salak,1,0,0,8475130,0,0.85,34,20092010,L,40,0,FLA,,3995,0
